Fecha,Precio
2021-09-27 01:00:03.273,43890.92814242138
2021-09-27 02:02:08.535,44346.56342448931
2021-09-27 03:03:34.234,44262.68583595872
2021-09-27 04:03:08.846,44034.18161990108
2021-09-27 05:02:03.893,44032.649990251746
2021-09-27 06:01:07.244,44136.446181911735
2021-09-27 07:03:00.304,43882.536137861796
2021-09-27 08:06:59.950,43868.71407724252
2021-09-27 09:02:54.529,43912.214256829015
2021-09-27 10:04:21.859,43677.96800249918
2021-09-27 11:09:46.399,43890.93595888363
2021-09-27 12:03:33.546,43885.59033202141
2021-09-27 13:00:53.698,43755.77136448309
2021-09-27 14:03:22.699,43580.701018014915
2021-09-27 15:07:53.016,43218.74528102141
2021-09-27 16:04:37.653,43333.76073850151
2021-09-27 17:02:22.403,43035.04085986516
2021-09-27 18:06:19.441,43165.68073534712
2021-09-27 19:04:42.284,43088.97385196606
2021-09-27 20:00:18.858,43145.90577483138
2021-09-27 21:09:29.481,42837.08386156408
2021-09-27 22:04:22.039,43199.53375569697
2021-09-27 23:13:14.090,43312.48958006078
2021-09-28 00:04:48.376,42247.355729006355
2021-09-28 01:08:59.788,42373.8664733425
2021-09-28 02:01:19.771,42586.9317187335
2021-09-28 03:03:37.698,42465.98359070598
2021-09-28 04:04:30.578,42689.76255129124
2021-09-28 05:04:35.762,42735.86577387654
2021-09-28 06:04:18.863,42482.51757504164
2021-09-28 07:06:58.304,42309.728165879606
2021-09-28 08:08:56.024,41841.07809270763
2021-09-28 09:00:27.733,41829.57624783148
2021-09-28 10:02:52.608,42047.31086935299
2021-09-28 11:03:41.144,41943.493481438956
2021-09-28 12:01:25.476,42143.92782447996
2021-09-28 13:01:42.555,41929.49006282776
2021-09-28 14:02:13.941,42154.001146840994
2021-09-28 15:00:10.798,41669.462613901844
2021-09-28 16:05:56.350,41581.508090169904
2021-09-28 17:01:40.877,41305.53998000157
2021-09-28 18:04:33.548,41496.72003987479
2021-09-28 19:04:08.289,41761.556115579966
2021-09-28 20:04:36.328,41586.0279658699
2021-09-28 21:04:58.864,41902.98469266949
2021-09-28 22:02:09.019,41910.23806924157
2021-09-28 23:00:47.500,41754.661951120484
2021-09-29 00:02:42.614,41002.93401404471
2021-09-29 01:09:52.331,41768.71970928961
2021-09-29 02:03:44.677,41536.57468200135
2021-09-29 03:03:32.504,41876.58805473199
2021-09-29 04:03:09.842,42309.354527304415
2021-09-29 05:08:06.876,42346.884858508274
2021-09-29 06:04:23.716,42422.27097332249
2021-09-29 07:00:56.996,42426.575961093346
2021-09-29 08:03:00.235,42590.87653476375
2021-09-29 09:01:31.468,42507.92972226346
2021-09-29 10:02:40.633,42378.51213510564
2021-09-29 11:03:38.116,42560.12187109053
2021-09-29 12:02:54.045,42520.29931588971
2021-09-29 13:03:28.093,42133.789242407765
2021-09-29 14:02:44.901,42225.34909982076
2021-09-29 15:02:46.752,42322.15338659268
2021-09-29 16:04:53.541,41745.724733104624
2021-09-29 17:03:29.859,41611.297405644655
2021-09-29 18:12:07.187,41246.0865803338
2021-09-29 19:06:29.915,41353.694888288104
2021-09-29 20:04:55.453,41313.87205861029
2021-09-29 21:07:03.225,41252.22943860389
2021-09-29 22:09:21.935,41352.68241016546
2021-09-29 23:00:49.081,41537.90878590001
2021-09-30 00:09:40.147,41680.50140291387
2021-09-30 01:07:05.024,42487.53625468928
2021-09-30 02:05:52.090,43109.120350162084
2021-09-30 03:01:29.209,43263.473020075064
2021-09-30 04:03:54.217,43615.75845419041
2021-09-30 05:03:54.659,43554.00559755403
2021-09-30 06:06:03.365,43604.19302556131
2021-09-30 07:03:38.273,43542.50686641782
2021-09-30 08:04:27.950,43368.454032502224
2021-09-30 09:01:47.337,43083.617217616804
2021-09-30 10:04:20.968,43125.61092467598
2021-09-30 11:04:13.922,43009.10388472775
2021-09-30 12:03:28.267,43082.88084448121
2021-09-30 13:04:12.639,43594.69676279027
2021-09-30 14:03:23.389,43321.115216795144
2021-09-30 15:02:33.418,43072.11476230965
2021-09-30 16:03:18.961,43031.06345046578
2021-09-30 17:06:52.487,43044.95575280229
2021-09-30 18:03:43.593,43515.44260488548
2021-09-30 19:07:55.471,44160.400900686334
2021-09-30 20:01:46.725,43664.03250224537
2021-09-30 21:01:17.878,43429.26475291727
2021-09-30 22:03:29.299,43863.564941828015
2021-09-30 23:03:23.071,43851.27298080733
2021-10-01 00:00:28.278,43859.32614724109
2021-10-01 01:04:34.736,43826.7787912436
2021-10-01 02:03:34.651,43809.14142835263
2021-10-01 03:03:16.748,43423.91670029305
2021-10-01 04:00:18.134,43609.43970546895
2021-10-01 05:03:05.924,43647.931275569164
2021-10-01 06:00:23.258,43940.108688410335
2021-10-01 07:10:07.236,44097.63325505293
2021-10-01 08:03:47.011,44879.20383799006
2021-10-01 09:00:42.943,45000.01952580314
2021-10-01 10:02:45.004,44970.86165638468
2021-10-01 11:01:21.401,47572.92966075495
2021-10-01 12:02:41.890,47600.68697024634
2021-10-01 13:02:51.335,47271.170444551055
2021-10-01 14:03:30.595,47176.51095094084
2021-10-01 15:01:21.505,47030.86256089408
2021-10-01 16:00:47.550,47340.337056571654
2021-10-01 17:08:27.638,47569.78272189616
2021-10-01 18:04:31.567,47731.30259988963
2021-10-01 19:04:49.533,47815.88388721625
2021-10-01 20:01:04.435,48006.95048741709
2021-10-01 21:04:09.814,48080.04804970277
2021-10-01 22:06:43.924,48383.330678746366
2021-10-01 23:07:51.405,48084.32685482567
